parent_theme,child_theme,topic,geography_type,geography,metric,stratum,year,epiweek,start_date,metric_value
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,10,07/03/2022,3.05
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,10,07/03/2022,1.14
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,10,07/03/2022,2.97
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,11,14/03/2022,0.92
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,11,14/03/2022,11.95
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,11,14/03/2022,2.75
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,11,14/03/2022,0.82
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,11,14/03/2022,2.9
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,12,21/03/2022,0.82
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,12,21/03/2022,10.68
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,12,21/03/2022,3.07
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,12,21/03/2022,0.68
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,12,21/03/2022,2.95
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,13,28/03/2022,0.62
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,13,28/03/2022,10.17
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,13,28/03/2022,4
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,13,28/03/2022,0.5
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,13,28/03/2022,2.67
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,14,04/04/2022,1.73
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,14,04/04/2022,7.97
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,14,04/04/2022,3.51
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,14,04/04/2022,0.67
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,14,04/04/2022,3.68
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,15,11/04/2022,1.38
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,15,11/04/2022,6.33
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,15,11/04/2022,3.94
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,15,11/04/2022,0.58
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,15,11/04/2022,3.45
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,16,18/04/2022,1.87
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,16,18/04/2022,7.53
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,16,18/04/2022,5.23
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,16,18/04/2022,0.62
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,16,18/04/2022,4.59
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,17,25/04/2022,1.31
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,17,25/04/2022,6.92
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,17,25/04/2022,4.32
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,17,25/04/2022,0.39
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,17,25/04/2022,4.28
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,18,02/05/2022,2.02
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,18,02/05/2022,9.38
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,18,02/05/2022,3.7
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,18,02/05/2022,0.55
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,18,02/05/2022,4.44
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,19,09/05/2022,2.81
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,19,09/05/2022,13.02
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,19,09/05/2022,4.86
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,19,09/05/2022,0.68
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,19,09/05/2022,2.68
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,20,16/05/2022,3.13
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,20,16/05/2022,12.04
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,20,16/05/2022,5.69
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,20,16/05/2022,0.43
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,20,16/05/2022,4.27
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,21,23/05/2022,4.06
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,21,23/05/2022,10.13
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,21,23/05/2022,4.77
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,21,23/05/2022,0.29
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,21,23/05/2022,3.56
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,22,30/05/2022,4.63
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,22,30/05/2022,13.83
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,22,30/05/2022,4.67
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,22,30/05/2022,0.64
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,22,30/05/2022,4.5
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,23,06/06/2022,3.77
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,23,06/06/2022,11.96
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,23,06/06/2022,4.14
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,23,06/06/2022,0.65
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,23,06/06/2022,4.26
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,24,13/06/2022,3.67
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,24,13/06/2022,11.06
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,24,13/06/2022,4.74
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,24,13/06/2022,0.6
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,24,13/06/2022,3.98
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,25,20/06/2022,4.65
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,25,20/06/2022,10.23
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,25,20/06/2022,3.49
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,25,20/06/2022,0.35
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,25,20/06/2022,4.4
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,26,27/06/2022,4.65
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,26,27/06/2022,7.88
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,26,27/06/2022,3.09
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,26,27/06/2022,0.14
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,26,27/06/2022,3.63
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,27,04/07/2022,4.76
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,27,04/07/2022,9.99
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,27,04/07/2022,3.53
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,27,04/07/2022,0.37
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,27,04/07/2022,4.38
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,28,11/07/2022,7.18
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,28,11/07/2022,9.76
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,28,11/07/2022,4.61
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,28,11/07/2022,0.27
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,28,11/07/2022,5.08
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,29,18/07/2022,5.54
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,29,18/07/2022,9.23
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,29,18/07/2022,3.61
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,29,18/07/2022,0.48
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,29,18/07/2022,6.76
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,30,25/07/2022,6.05
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,30,25/07/2022,8.36
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,30,25/07/2022,1.87
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,30,25/07/2022,0.52
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,30,25/07/2022,5.78
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,31,01/08/2022,6
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,31,01/08/2022,5.8
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,31,01/08/2022,2.3
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,31,01/08/2022,0.15
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,31,01/08/2022,5.71
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,32,08/08/2022,6.19
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,32,08/08/2022,7.37
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,32,08/08/2022,2.54
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,32,08/08/2022,0.3
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,32,08/08/2022,5.06
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,33,15/08/2022,4.33
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,33,15/08/2022,4.83
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,33,15/08/2022,1.24
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,33,15/08/2022,0.31
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,33,15/08/2022,4.56
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,34,22/08/2022,2.25
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,34,22/08/2022,4.72
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,34,22/08/2022,1.56
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,34,22/08/2022,0
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,34,22/08/2022,4.13
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,35,29/08/2022,2.81
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,35,29/08/2022,6.06
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,35,29/08/2022,1.34
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,35,29/08/2022,0.29
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,35,29/08/2022,3.44
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,36,05/09/2022,3.52
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,36,05/09/2022,9.19
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,36,05/09/2022,1.4
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,36,05/09/2022,0.58
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,36,05/09/2022,2.84
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,37,12/09/2022,2.46
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,37,12/09/2022,20.08
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,37,12/09/2022,1.69
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,37,12/09/2022,1.1
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,37,12/09/2022,2.97
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,38,19/09/2022,3.01
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,38,19/09/2022,22.97
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,38,19/09/2022,2.24
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,38,19/09/2022,1.61
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,38,19/09/2022,2.31
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,39,26/09/2022,2.25
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,39,26/09/2022,22.46
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,39,26/09/2022,1.88
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,39,26/09/2022,0.62
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,39,26/09/2022,1.72
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,40,03/10/2022,2.75
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,40,03/10/2022,24.36
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,40,03/10/2022,1.88
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,40,03/10/2022,0.83
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,40,03/10/2022,2.1
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,41,10/10/2022,4
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,41,10/10/2022,21.87
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,41,10/10/2022,1.49
